brand,product_name,parent_category,child_category,materials,price,Body materials_original,Body materials_normalized,is_mono_no_elastane,is_mono_incl_elastane,preferred_material_type,elastane_gt_5,n_materials,has_recycled,has_preferred_material,main_material,pct_preferred,pct_synthetics,pct_elastane
Superdry,Mountain Windbreaker Jacket,Outerwear,Jacket,Recycled Polyester 100%,129.95,"[(100, 'Recycled Polyester')]","[(100, 'polyester')]",True,True,Recycled Polyester,False,1,True,True,polyester,100.0,100.0,0.0
Superdry,Essential Logo Garment Dye Vest Top,Tops,Shirt/Blouse,cotton 100%,26.95,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Superdry,Beach Resort Shirt,Tops,T-shirt,viscose 100%,59.95,"[(100, 'viscose')]","[(100, 'viscose')]",True,True,,False,1,False,False,viscose,0.0,0.0,0.0
Superdry,Oversized Midi Shirt Dress,Dresses & Jumpsuits,Dress,cotton 100%,62.96,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Superdry,Slim Oxford Long Sleeve Shirt,Tops,Shirt/Blouse,Organic Cotton 100%,69.95,"[(100, 'Organic Cotton')]","[(100, 'cotton')]",True,True,Organic Cotton,False,1,False,True,cotton,100.0,0.0,0.0
Superdry,Essential Logo Racer Vest Top,Tops,Shirt/Blouse,cotton 100%,26.95,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Superdry,Old School Tattoo Oversized Crew Sweatshirt,Tops,Hoodie/Sweatshirt,cotton 100%,74.95,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Superdry,Athletic Tonal Oversized T-Shirt,Tops,T-shirt,cotton 100%,39.95,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Superdry,Ibiza Lace Blouse,Tops,Shirt/Blouse,cotton 100%,69.95,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Superdry,Athletic Essentials Tonal Applique Crew Sweatshirt,Tops,Hoodie/Sweatshirt,cotton 100%,74.95,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Superdry,Athletic Essentials Tonal Applique Crew Sweatshirt,Tops,Hoodie/Sweatshirt,cotton 100%,74.95,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Superdry,Old School Tattoo Oversized Zip Hoodie,Tops,Hoodie/Sweatshirt,cotton 100%,99.95,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Superdry,Broderie Tiered Mini Dress,Dresses & Jumpsuits,Dress,cotton 100%,59.46,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Superdry,Short Sleeve Printed Mini Wrap Dress,Dresses & Jumpsuits,Dress,viscose 100%,48.96,"[(100, 'viscose')]","[(100, 'viscose')]",True,True,,False,1,False,False,viscose,0.0,0.0,0.0
Superdry,Athletic Tonal Oversized T-Shirt,Tops,T-shirt,cotton 100%,39.95,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Superdry,Surf Logo Fitted T-Shirt,Tops,T-shirt,cotton 100%,39.95,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Superdry,Venue Metallic Relaxed T-Shirt,Tops,T-shirt,Organic Cotton 100%,31.46,"[(100, 'Organic Cotton')]","[(100, 'cotton')]",True,True,Organic Cotton,False,1,False,True,cotton,100.0,0.0,0.0
Superdry,Studios Hoodie,Tops,Hoodie/Sweatshirt,"Recycled Polyester 25%, cotton 75%",74.95,"[(25, 'Recycled Polyester'), (75, 'cotton')]","[(75, 'cotton'), (25, 'polyester')]",False,False,Recycled Polyester,False,2,True,True,cotton,25.0,25.0,0.0
Superdry,Athletic Tonal Embroidered Wide Leg Joggers,Bottoms,Trousers/Chinos,cotton 100%,69.95,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Superdry,Bardot Off Shoulder Top,Tops,Shirt/Blouse,Organic Cotton 100%,36.95,"[(100, 'Organic Cotton')]","[(100, 'cotton')]",True,True,Organic Cotton,False,1,False,True,cotton,100.0,0.0,0.0
Superdry,Short Sleeve Embroidered Button Top,Tops,Shirt/Blouse,cotton 100%,59.95,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Superdry,Scoop Neck T-Shirt,Tops,T-shirt,"TENCEL™ Lyocell 40%, cotton 60%",29.95,"[(40, 'TENCEL™ Lyocell'), (60, 'cotton')]","[(60, 'cotton'), (40, 'lyocell')]",False,False,TENCEL™ Lyocell,False,2,False,True,cotton,40.0,0.0,0.0
Superdry,Studios Scoop Neck T-Shirt,Tops,T-shirt,"lyocell 40%, cotton 60%",29.95,"[(40, 'lyocell'), (60, 'cotton')]","[(60, 'cotton'), (40, 'lyocell')]",False,False,lyocell,False,2,False,True,cotton,40.0,0.0,0.0
Superdry,Scoop Neck T-Shirt,Tops,T-shirt,"lyocell 40%, cotton 60%",29.95,"[(40, 'lyocell'), (60, 'cotton')]","[(60, 'cotton'), (40, 'lyocell')]",False,False,lyocell,False,2,False,True,cotton,40.0,0.0,0.0
Superdry,Studios Scoop Neck T-Shirt,Tops,T-shirt,"TENCEL™ Lyocell 40%, cotton 60%",29.95,"[(40, 'TENCEL™ Lyocell'), (60, 'cotton')]","[(60, 'cotton'), (40, 'lyocell')]",False,False,TENCEL™ Lyocell,False,2,False,True,cotton,40.0,0.0,0.0
Superdry,Velour Zip Hoodie,Tops,Hoodie/Sweatshirt,"cotton 80%, polyester 20%",84.95,"[(80, 'cotton'), (20, 'polyester')]","[(80, 'cotton'), (20, 'polyester')]",False,False,,False,2,False,False,cotton,0.0,20.0,0.0
Superdry,Oversized Textured Stripe Pocket T-Shirt,Tops,T-shirt,cotton 100%,39.95,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Superdry,Scoop Neck Tank Top,Tops,Shirt/Blouse,"lyocell 40%, cotton 60%",26.95,"[(40, 'lyocell'), (60, 'cotton')]","[(60, 'cotton'), (40, 'lyocell')]",False,False,lyocell,False,2,False,True,cotton,40.0,0.0,0.0
Superdry,Ladder Trim Cami Top,Tops,Shirt/Blouse,cotton 100%,39.95,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Superdry,Mid Rise Chino,Bottoms,Trousers/Chinos,"elastane 3%, cotton 97%",74.95,"[(3, 'elastane'), (97, 'cotton')]","[(97, 'cotton'), (3, 'elastane')]",False,True,,False,2,False,False,cotton,0.0,3.0,3.0
Superdry,Mid Rise Chino,Bottoms,Trousers/Chinos,"elastane 3%, cotton 97%",74.95,"[(3, 'elastane'), (97, 'cotton')]","[(97, 'cotton'), (3, 'elastane')]",False,True,,False,2,False,False,cotton,0.0,3.0,3.0
Superdry,Organic Cotton Mid Rise Slim Jeans,Bottoms,Jeans,"elastomultiester 2%, modal 11%, lyocell 6%, elastane 1%, cotton 80%",99.95,"[(2, 'elastomultiester'), (11, 'modal'), (6, 'lyocell'), (1, 'elastane'), (80, 'cotton')]","[(80, 'cotton'), (11, 'viscose'), (6, 'lyocell'), (3, 'elastane')]",False,False,modal,False,4,False,True,cotton,17.0,3.0,3.0
Superdry,Mid Rise Straight Leg Jean,Bottoms,Trousers/Chinos,Organic Cotton 100%,99.95,"[(100, 'Organic Cotton')]","[(100, 'cotton')]",True,True,Organic Cotton,False,1,False,True,cotton,100.0,0.0,0.0
Marks & Spencer,Animal Print Crew Neck Jumper,Tops,Sweater/Cardigan,100% acrylic (exclusive of trimmings),25.4,"[(100, 'acrylic')]","[(100, 'acrylic')]",True,True,,False,1,False,False,acrylic,0.0,100.0,0.0
Marks & Spencer,Denim Studded Shacket,Outerwear,Jacket,100% cotton (exclusive of trimmings),76.2,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Marks & Spencer,Crepe Box Pleat Shift Dress,Dresses & Jumpsuits,Dress,"92% polyester, 8% elastane (exclusive of trimmings)",113.03,"[(92, 'polyester'), (8, 'elastane')]","[(92, 'polyester'), (8, 'elastane')]",False,False,,True,2,False,False,polyester,0.0,100.0,8.0
Marks & Spencer,Borg Lightweight Hooded Jacket,Outerwear,Jacket,100% polyester (exclusive of trimmings),50.8,"[(100, 'polyester')]","[(100, 'polyester')]",True,True,,False,1,False,False,polyester,0.0,100.0,0.0
Marks & Spencer,Faux Leather Mini Skirt,Bottoms,Skirt,"61% polyurethane, 38% polyester and 1% metallic (exclusive of trimmings)",38.1,"[(61, 'polyurethane'), (38, 'polyester'), (1, 'metallic')]","[(61, 'polyurethane'), (38, 'polyester'), (1, 'other')]",False,False,,False,3,False,False,polyurethane,0.0,99.0,0.0
Marks & Spencer,Floral Midi Shirt Dress,Dresses & Jumpsuits,Dress,100% viscose,171.45,"[(100, 'viscose')]","[(100, 'viscose')]",True,True,,False,1,False,False,viscose,0.0,0.0,0.0
Marks & Spencer,High Waisted Jeggings,Bottoms,Jeans,"38% cotton, 32% polyester, 12% acrylic, 10% elastane, 8% viscose",29.21,"[(38, 'cotton'), (32, 'polyester'), (12, 'acrylic'), (10, 'elastane'), (8, 'viscose')]","[(38, 'cotton'), (32, 'polyester'), (12, 'acrylic'), (10, 'elastane'), (8, 'viscose')]",False,False,,True,5,False,False,cotton,0.0,54.0,10.0
Marks & Spencer,Pure Cotton Floral Embroidered Shirt,Tops,Shirt/Blouse,"100% cotton (exclusive of trimmings) , Embroidery Threads - 100% polyester",58.42,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Marks & Spencer,Supersoft Striped Crew Neck Jumper,Tops,Shirt/Blouse,100% acrylic (exclusive of trimmings),25.4,"[(100, 'acrylic')]","[(100, 'acrylic')]",True,True,,False,1,False,False,acrylic,0.0,100.0,0.0
Marks & Spencer,Borg Lightweight Hooded Jacket,Outerwear,Jacket,100% polyester (exclusive of trimmings),50.8,"[(100, 'polyester')]","[(100, 'polyester')]",True,True,,False,1,False,False,polyester,0.0,100.0,0.0
Marks & Spencer,Linen Rich Printed Cami Top,Tops,Shirt/Blouse,"55% linen, 45% viscose (exclusive of trimmings)",37.47,"[(55, 'linen'), (45, 'viscose')]","[(55, 'linen'), (45, 'viscose')]",False,False,linen,False,2,False,True,linen,55.0,0.0,0.0
Marks & Spencer,Air-Yarn V-Neck Jumper,Tops,Sweater/Cardigan,"51% polyester, 41% acrylic, 5% wool and 3% elastane (exclusive of trimmings)",33.02,"[(51, 'polyester'), (41, 'acrylic'), (5, 'wool'), (3, 'elastane')]","[(51, 'polyester'), (41, 'acrylic'), (5, 'wool'), (3, 'elastane')]",False,False,,False,4,False,False,polyester,0.0,95.0,3.0
Marks & Spencer,Cotton Rich Asymmetric Short Trench Coat,Outerwear,Coat,"66% cotton, 34% viscose",82.55,"[(66, 'cotton'), (34, 'viscose')]","[(66, 'cotton'), (34, 'viscose')]",False,False,,False,2,False,False,cotton,0.0,0.0,0.0
Marks & Spencer,Cotton Rich Striped Collared Fitted Shirt,Tops,Shirt/Blouse,"73% cotton, 23% polyester, 4% elastane (exclusive of trimmings)",22.23,"[(73, 'cotton'), (23, 'polyester'), (4, 'elastane')]","[(73, 'cotton'), (23, 'polyester'), (4, 'elastane')]",False,False,,False,3,False,False,cotton,0.0,27.0,4.0
Marks & Spencer,Pure Cotton V-Neck Tie Detail Wrap Shirt,Tops,Shirt/Blouse,100% cotton (exclusive of trimmings),45.72,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Marks & Spencer,Bow Detail Top,Tops,Shirt/Blouse,"100% polyester, Lining - 100% polyester",58.42,"[(100, 'polyester')]","[(100, 'polyester')]",True,True,,False,1,False,False,polyester,0.0,100.0,0.0
Marks & Spencer,Jersey Hardware Detail Dress,Dresses & Jumpsuits,Dress,"94% polyamide, 6% elastane (exclusive of trimmings)",45.72,"[(94, 'polyamide'), (6, 'elastane')]","[(94, 'nylon'), (6, 'elastane')]",False,False,,True,2,False,False,nylon,0.0,100.0,6.0
Marks & Spencer,Pure Cotton Shirred Waisted Maxi Dress,Dresses & Jumpsuits,Dress,100% cotton (exclusive of trimmings),50.16,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Marks & Spencer,Pure Cotton Cropped Collared Shirt,Tops,Shirt/Blouse,100% cotton (exclusive of trimmings),33.02,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Marks & Spencer,Air-Yarn V-Neck Jumper,Tops,Sweater/Cardigan,"51% polyester, 41% acrylic, 5% wool and 3% elastane (exclusive of trimmings)",33.02,"[(51, 'polyester'), (41, 'acrylic'), (5, 'wool'), (3, 'elastane')]","[(51, 'polyester'), (41, 'acrylic'), (5, 'wool'), (3, 'elastane')]",False,False,,False,4,False,False,polyester,0.0,95.0,3.0
Marks & Spencer,V-Neck Cropped Cardigan with Alpaca,Tops,Sweater/Cardigan,"43% polyamide, 20% alpaca, 20% wool, 14% acrylic, and 3% elastane",44.45,"[(43, 'polyamide'), (20, 'alpaca'), (20, 'wool'), (14, 'acrylic'), (3, 'elastane')]","[(43, 'nylon'), (40, 'wool'), (14, 'acrylic'), (3, 'elastane')]",False,False,,False,4,False,False,nylon,0.0,60.0,3.0
Marks & Spencer,Air-Yarn Button Front Short Sleeve Cropped Cardigan,Tops,Sweater/Cardigan,"51% polyester, 41% acrylic, 5% wool and 3% elastane (exclusive of trimmings)",33.02,"[(51, 'polyester'), (41, 'acrylic'), (5, 'wool'), (3, 'elastane')]","[(51, 'polyester'), (41, 'acrylic'), (5, 'wool'), (3, 'elastane')]",False,False,,False,4,False,False,polyester,0.0,95.0,3.0
Marks & Spencer,Cropped Jacket,Outerwear,Jacket,100% cotton (embroidery threads),88.9,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Marks & Spencer,Collared Button Front Short Sleeve Cropped Cardigan with Alpaca,Tops,Sweater/Cardigan,"90% polyester, 8% alpaca and 2% elastane",38.1,"[(90, 'polyester'), (8, 'alpaca'), (2, 'elastane')]","[(90, 'polyester'), (8, 'wool'), (2, 'elastane')]",False,False,,False,3,False,False,polyester,0.0,92.0,2.0
Marks & Spencer,Air-Yarn Button Front Short Sleeve Cropped Cardigan,Tops,Sweater/Cardigan,"51% polyester, 41% acrylic, 5% wool and 3% elastane (exclusive of trimmings)",33.02,"[(51, 'polyester'), (41, 'acrylic'), (5, 'wool'), (3, 'elastane')]","[(51, 'polyester'), (41, 'acrylic'), (5, 'wool'), (3, 'elastane')]",False,False,,False,4,False,False,polyester,0.0,95.0,3.0
Marks & Spencer,Collared Button Front Short Sleeve Cropped Cardigan with Alpaca,Tops,Sweater/Cardigan,"90% polyester, 8% alpaca and 2% elastane",38.1,"[(90, 'polyester'), (8, 'alpaca'), (2, 'elastane')]","[(90, 'polyester'), (8, 'wool'), (2, 'elastane')]",False,False,,False,3,False,False,polyester,0.0,92.0,2.0
Marks & Spencer,Alpaca Blend Button Front Cropped Cardigan,Tops,Sweater/Cardigan,"35% wool, 35% alpaca, 27% polyamide and 3% elastane",69.85,"[(35, 'wool'), (35, 'alpaca'), (27, 'polyamide'), (3, 'elastane')]","[(70, 'wool'), (27, 'nylon'), (3, 'elastane')]",False,False,,False,3,False,False,wool,0.0,30.0,3.0
Marks & Spencer,Keyhole Cosy Flute Sleeves Top,Tops,Shirt/Blouse,"91% polyester, 9% elastane (exclusive of trimmings)",29.21,"[(91, 'polyester'), (9, 'elastane')]","[(91, 'polyester'), (9, 'elastane')]",False,False,,True,2,False,False,polyester,0.0,100.0,9.0
Marks & Spencer,Soft Touch Striped Crew Neck Jumper,Tops,Sweater/Cardigan,"52% viscose, 29% polyester and19% polyamide (exclusive of trimmings)",38.1,"[(52, 'viscose'), (29, 'polyester'), (19, 'polyamide')]","[(52, 'viscose'), (29, 'polyester'), (19, 'nylon')]",False,False,,False,3,False,False,viscose,0.0,48.0,0.0
Marks & Spencer,Cloud-Yarn Ribbed V-Neck Jumper,Tops,Sweater/Cardigan,"57% polyester, 34% acrylic and 9% polyamide",45.72,"[(57, 'polyester'), (34, 'acrylic'), (9, 'polyamide')]","[(57, 'polyester'), (34, 'acrylic'), (9, 'nylon')]",False,False,,False,3,False,False,polyester,0.0,100.0,0.0
Marks & Spencer,Cloud-Yarn Pocket Crew Neck Knitted Waistcoat,Tops,Shirt/Blouse,"57% polyester, 34% acrylic and 9% polyamide",35.56,"[(57, 'polyester'), (34, 'acrylic'), (9, 'polyamide')]","[(57, 'polyester'), (34, 'acrylic'), (9, 'nylon')]",False,False,,False,3,False,False,polyester,0.0,100.0,0.0
Marks & Spencer,Pure Cotton Embellished Tie Front Gilet,Outerwear,Jacket,"100% cotton (exclusive of trimmings) , Lining - 100% polyester , Wadding / stuffing (thick layer of continuous fabric within a coat/jacket) - 100% polyester",76.2,"[(100, 'cotton')]","[(100, 'cotton')]",True,True,,False,1,False,False,cotton,0.0,0.0,0.0
Marks & Spencer,Wool Rich Pleated Wide Leg Trousers,Bottoms,Trousers/Chinos,"70% wool, 28% polyester and 2% elastane",125.73,"[(70, 'wool'), (28, 'polyester'), (2, 'elastane')]","[(70, 'wool'), (28, 'polyester'), (2, 'elastane')]",False,False,,False,3,False,False,wool,0.0,30.0,2.0
Marks & Spencer,Striped Ribbed Stitch Detail Top,Tops,Shirt/Blouse,"98% viscose, 2% elastane (exclusive of trimmings)",57.15,"[(98, 'viscose'), (2, 'elastane')]","[(98, 'viscose'), (2, 'elastane')]",False,True,,False,2,False,False,viscose,0.0,2.0,2.0
Marks & Spencer,Panelled Asymmetric Waistcoat,Tops,Shirt/Blouse,"67% polyester, 29% viscose, 4% elastane",57.15,"[(67, 'polyester'), (29, 'viscose'), (4, 'elastane')]","[(67, 'polyester'), (29, 'viscose'), (4, 'elastane')]",False,False,,False,3,False,False,polyester,0.0,71.0,4.0
Marks & Spencer,Bandeau Ankle Grazer Tailored Jumpsuit,Dresses & Jumpsuits,Dress,"92% polyester, 8% elastane(exclusive of trimmings) , Lining - 100% polyester",63.5,"[(92, 'polyester'), (8, 'elastane')]","[(92, 'polyester'), (8, 'elastane')]",False,False,,True,2,False,False,polyester,0.0,100.0,8.0
Marks & Spencer,Cable Knit Relaxed Jumper with Alpaca,Tops,Sweater/Cardigan,"52% polyester, 31% acrylic, 9% polyamide and 8% alpaca (exclusive of trimmings)",50.16,"[(52, 'polyester'), (31, 'acrylic'), (9, 'polyamide'), (8, 'alpaca')]","[(52, 'polyester'), (31, 'acrylic'), (9, 'nylon'), (8, 'wool')]",False,False,,False,4,False,False,polyester,0.0,92.0,0.0
Marks & Spencer,Air-Yarn Button Front Short Sleeve Cropped Cardigan,Tops,Sweater/Cardigan,"51% polyester, 41% acrylic, 5% wool and 3% elastane (exclusive of trimmings)",33.02,"[(51, 'polyester'), (41, 'acrylic'), (5, 'wool'), (3, 'elastane')]","[(51, 'polyester'), (41, 'acrylic'), (5, 'wool'), (3, 'elastane')]",False,False,,False,4,False,False,polyester,0.0,95.0,3.0
Marks & Spencer,Soft Touch Fitted Cardigan,Tops,Sweater/Cardigan,"50% acrylic, 50% viscose",45.72,"[(50, 'acrylic'), (50, 'viscose')]","[(50, 'acrylic'), (50, 'viscose')]",False,False,,False,2,False,False,acrylic,0.0,50.0,0.0
Marks & Spencer,Cotton Rich Collared Utility Car Coat,Outerwear,Coat,"38% polyester, 62% cotton (exclusive of trimmings), Lining - 100% polyester, Padding - 100% polyester, Cord trim - 99% cotton, 1% elastane",127.0,"[(38, 'polyester'), (62, 'cotton')]","[(62, 'cotton'), (38, 'polyester')]",False,False,,False,2,False,False,cotton,0.0,38.0,0.0
Marks & Spencer,Air-Yarn Button Front Short Sleeve Cropped Cardigan,Tops,Sweater/Cardigan,"51% polyester, 41% acrylic, 5% wool and 3% elastane (exclusive of trimmings)",33.02,"[(51, 'polyester'), (41, 'acrylic'), (5, 'wool'), (3, 'elastane')]","[(51, 'polyester'), (41, 'acrylic'), (5, 'wool'), (3, 'elastane')]",False,False,,False,4,False,False,polyester,0.0,95.0,3.0
Marks & Spencer,Animal Print Crew Neck Jumper,Tops,Sweater/Cardigan,100% acrylic (exclusive of trimmings),25.4,"[(100, 'acrylic')]","[(100, 'acrylic')]",True,True,,False,1,False,False,acrylic,0.0,100.0,0.0
Marks & Spencer,Cloud-Yarn Pocket Crew Neck Knitted Waistcoat,Tops,Shirt/Blouse,"57% polyester, 34% acrylic and 9% polyamide",35.56,"[(57, 'polyester'), (34, 'acrylic'), (9, 'polyamide')]","[(57, 'polyester'), (34, 'acrylic'), (9, 'nylon')]",False,False,,False,3,False,False,polyester,0.0,100.0,0.0
Marks & Spencer,Soft Touch Striped Knitted Rugby Top,Tops,Sweater/Cardigan,"51% viscose, 27% polyester and 22% polyamide (exclusive of trimmings)",45.72,"[(51, 'viscose'), (27, 'polyester'), (22, 'polyamide')]","[(51, 'viscose'), (27, 'polyester'), (22, 'nylon')]",False,False,,False,3,False,False,viscose,0.0,49.0,0.0
Marks & Spencer,V-Neck Cropped Cardigan with Alpaca,Tops,Sweater/Cardigan,"43% polyamide, 20% alpaca, 20% wool, 14% acrylic, and 3% elastane",44.45,"[(43, 'polyamide'), (20, 'alpaca'), (20, 'wool'), (14, 'acrylic'), (3, 'elastane')]","[(43, 'nylon'), (40, 'wool'), (14, 'acrylic'), (3, 'elastane')]",False,False,,False,4,False,False,nylon,0.0,60.0,3.0
